c0,c1,c2,c3,L_lo,L_up,kernel_upper,d_lower,D_up,exact_realized,G28,margin_lo,margin_up,margin_final
5,10,4,12,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
5,10,6,10,4419091,4435475,2,2190464,2209824,0,4419663,572,-15812,-15811
5,10,8,8,4419107,4427299,2,2190472,2206040,0,4412095,-7012,-15204,-15204
5,10,10,6,4419091,4435475,2,2190464,2209824,0,4419663,572,-15812,-15811
5,10,12,4,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
5,10,14,2,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
5,10,16,0,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
5,12,0,14,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
5,12,2,12,4420259,4420259,2,2187576,2195488,1,4390994,-29265,-29265,-29265
5,12,4,10,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
5,12,6,8,4419651,4419651,2,2190744,2202176,1,4404366,-15285,-15285,-15285
5,12,8,6,4419651,4419651,2,2190744,2202176,1,4404366,-15285,-15285,-15285
5,12,10,4,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
5,12,12,2,4420259,4420259,2,2187576,2195488,1,4390994,-29265,-29265,-29265
5,12,14,0,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
5,14,0,12,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
5,14,2,10,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
5,14,4,8,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
5,14,6,6,4420179,4420179,2,2191008,2202176,1,4404366,-15813,-15813,-15813
5,14,8,4,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
5,14,10,2,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
5,14,12,0,4417027,4417027,2,2185960,2193872,1,4387757,-29270,-29270,-29270
5,16,0,10,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
5,16,2,8,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
5,16,4,6,4419267,4419267,2,2194024,2201416,1,4402847,-16420,-16420,-16420
5,16,6,4,4419267,4419267,2,2194024,2201416,1,4402847,-16420,-16420,-16420
5,16,8,2,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
5,16,10,0,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
5,18,0,8,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
5,18,2,6,4421395,4421395,2,2195088,2195488,1,4390994,-30401,-30401,-30401
5,18,4,4,4419875,4419875,2,2194328,2194728,1,4389470,-30405,-30405,-30405
5,18,6,2,4421395,4421395,2,2195088,2195488,1,4390994,-30401,-30401,-30401
5,18,8,0,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
5,20,0,6,4414403,4414403,2,2191592,2191688,1,4383392,-31011,-31011,-31011
5,20,2,4,4417443,4417443,2,2193112,2193208,1,4386429,-31014,-31014,-31014
5,20,4,2,4417443,4417443,2,2193112,2193208,1,4386429,-31014,-31014,-31014
5,20,6,0,4414403,4414403,2,2191592,2191688,1,4383392,-31011,-31011,-31011
5,22,0,4,4431427,4431427,2,2200104,2200200,1,4400417,-31010,-31010,-31010
5,22,2,2,4435987,4435987,2,2195488,2195488,1,4390994,-44993,-44993,-44993
5,22,4,0,4431427,4431427,2,2200104,2200200,1,4400417,-31010,-31010,-31010
5,24,0,2,4275171,4275171,2,2108088,2108088,1,4216192,-58979,-58979,-58979
5,24,2,0,4275171,4275171,2,2108088,2108088,1,4216192,-58979,-58979,-58979
6,1,1,23,4278667,4278667,2,2118576,2118576,1,4237167,-41500,-41500,-41500
6,1,3,21,4434923,4434923,2,2202480,2202480,1,4404973,-29950,-29950,-29950
6,1,5,19,4417899,4417899,2,2193968,2193968,1,4387950,-29949,-29949,-29949
6,1,7,17,4421131,4421131,2,2195888,2195888,1,4391792,-29339,-29339,-29339
6,1,9,15,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
6,1,11,13,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
6,1,13,11,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
6,1,15,9,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
6,1,17,7,4421131,4421131,2,2195888,2195888,1,4391792,-29339,-29339,-29339
6,1,19,5,4417899,4417899,2,2193968,2193968,1,4387950,-29949,-29949,-29949
6,1,21,3,4434923,4434923,2,2202480,2202480,1,4404973,-29950,-29950,-29950
6,1,23,1,4278667,4278667,2,2118576,2118576,1,4237167,-41500,-41500,-41500
6,3,1,21,4434923,4434923,2,2202480,2202480,1,4404973,-29950,-29950,-29950
6,3,3,19,4416379,4416379,2,2193112,2193112,1,4386237,-30142,-30142,-30142
6,3,5,17,4420331,4420331,2,2195088,2195088,1,4390189,-30142,-30142,-30142
6,3,7,15,4419003,4419003,2,2197848,2201416,1,4402847,-16156,-16156,-16156
6,3,9,13,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
6,3,11,11,4419195,4419195,2,2194568,2201816,1,4403647,-15548,-15548,-15548
6,3,13,9,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
6,3,15,7,4419003,4419003,2,2197848,2201416,1,4402847,-16156,-16156,-16156
6,3,17,5,4420331,4420331,2,2195088,2195088,1,4390189,-30142,-30142,-30142
6,3,19,3,4416379,4416379,2,2193112,2193112,1,4386237,-30142,-30142,-30142
6,3,21,1,4434923,4434923,2,2202480,2202480,1,4404973,-29950,-29950,-29950
6,5,1,19,4417899,4417899,2,2193968,2193968,1,4387950,-29949,-29949,-29949
6,5,3,17,4420331,4420331,2,2195088,2195088,1,4390189,-30142,-30142,-30142
6,5,5,15,4419723,4419723,2,2194736,2201776,1,4403567,-16156,-16156,-16156
6,5,7,13,4419915,4419915,2,2194832,2201872,1,4403760,-16155,-16155,-16155
6,5,9,11,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
6,5,11,9,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
6,5,13,7,4419915,4419915,2,2194832,2201872,1,4403760,-16155,-16155,-16155
6,5,15,5,4419723,4419723,2,2194736,2201776,1,4403567,-16156,-16156,-16156
6,5,17,3,4420331,4420331,2,2195088,2195088,1,4390189,-30142,-30142,-30142
6,5,19,1,4417899,4417899,2,2193968,2193968,1,4387950,-29949,-29949,-29949
6,7,1,17,4421131,4421131,2,2195888,2195888,1,4391792,-29339,-29339,-29339
6,7,3,15,4419003,4419003,2,2197848,2201416,1,4402847,-16156,-16156,-16156
6,7,5,13,4419915,4419915,2,2194832,2201872,1,4403760,-16155,-16155,-16155
6,7,7,11,4419387,4419387,2,2194568,2202216,1,4404447,-14940,-14940,-14940
6,7,9,9,4418827,4435211,2,2194288,2210128,0,4420270,1443,-14941,-14940
6,7,11,7,4419387,4419387,2,2194568,2202216,1,4404447,-14940,-14940,-14940
6,7,13,5,4419915,4419915,2,2194832,2201872,1,4403760,-16155,-16155,-16155
6,7,15,3,4419003,4419003,2,2197848,2201416,1,4402847,-16156,-16156,-16156
6,7,17,1,4421131,4421131,2,2195888,2195888,1,4391792,-29339,-29339,-29339
6,9,1,15,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
6,9,3,13,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
6,9,5,11,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
6,9,7,9,4418827,4435211,2,2194288,2210128,0,4420270,1443,-14941,-14940
6,9,9,7,4418827,4435211,2,2194288,2210128,0,4420270,1443,-14941,-14940
6,9,11,5,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
6,9,13,3,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
6,9,15,1,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
6,11,1,13,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
6,11,3,11,4419195,4419195,2,2194568,2201816,1,4403647,-15548,-15548,-15548
6,11,5,9,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
6,11,7,7,4419387,4419387,2,2194568,2202216,1,4404447,-14940,-14940,-14940
6,11,9,5,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
6,11,11,3,4419195,4419195,2,2194568,2201816,1,4403647,-15548,-15548,-15548
6,11,13,1,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
6,13,1,11,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
6,13,3,9,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
6,13,5,7,4419915,4419915,2,2194832,2201872,1,4403760,-16155,-16155,-16155
6,13,7,5,4419915,4419915,2,2194832,2201872,1,4403760,-16155,-16155,-16155
6,13,9,3,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
6,13,11,1,4420523,4420523,2,2191664,2202480,1,4404973,-15550,-15550,-15550
6,15,1,9,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
6,15,3,7,4419003,4419003,2,2197848,2201416,1,4402847,-16156,-16156,-16156
6,15,5,5,4419723,4419723,2,2194736,2201776,1,4403567,-16156,-16156,-16156
6,15,7,3,4419003,4419003,2,2197848,2201416,1,4402847,-16156,-16156,-16156
6,15,9,1,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
6,17,1,7,4421131,4421131,2,2195888,2195888,1,4391792,-29339,-29339,-29339
6,17,3,5,4420331,4420331,2,2195088,2195088,1,4390189,-30142,-30142,-30142
6,17,5,3,4420331,4420331,2,2195088,2195088,1,4390189,-30142,-30142,-30142
6,17,7,1,4421131,4421131,2,2195888,2195888,1,4391792,-29339,-29339,-29339
6,19,1,5,4417899,4417899,2,2193968,2193968,1,4387950,-29949,-29949,-29949
6,19,3,3,4416379,4416379,2,2193112,2193112,1,4386237,-30142,-30142,-30142
6,19,5,1,4417899,4417899,2,2193968,2193968,1,4387950,-29949,-29949,-29949
6,21,1,3,4434923,4434923,2,2202480,2202480,1,4404973,-29950,-29950,-29950
6,21,3,1,4434923,4434923,2,2202480,2202480,1,4404973,-29950,-29950,-29950
6,23,1,1,4278667,4278667,2,2118576,2118576,1,4237167,-41500,-41500,-41500
7,0,2,22,4277603,4277603,2,2123192,2123288,1,4246593,-31010,-31010,-31010
7,0,4,20,4435379,4435379,2,2202080,2202176,1,4404366,-31013,-31013,-31013
7,0,6,18,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
7,0,8,16,4420851,4429043,2,2194816,2199616,0,4399248,-21603,-29795,-29794
7,0,10,14,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
7,0,12,12,4420787,4420787,2,2187840,2202744,1,4405502,-15285,-15285,-15285
7,0,14,10,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
7,0,16,8,4420851,4429043,2,2194816,2199616,0,4399248,-21603,-29795,-29794
7,0,18,6,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
7,0,20,4,4435379,4435379,2,2202080,2202176,1,4404366,-31013,-31013,-31013
7,0,22,2,4277603,4277603,2,2123192,2123288,1,4246593,-31010,-31010,-31010
7,2,0,22,4277603,4277603,2,2123192,2123288,1,4246593,-31010,-31010,-31010
7,2,2,20,4433859,4433859,2,2201320,2201416,1,4402847,-31012,-31012,-31012
7,2,4,18,4416835,4416835,2,2192808,2193208,1,4386429,-30406,-30406,-30406
7,2,6,16,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
7,2,8,14,4418723,4426915,2,2193752,2205512,0,4411039,-7684,-15876,-15876
7,2,10,12,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
7,2,12,10,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
7,2,14,8,4418723,4426915,2,2193752,2205512,0,4411039,-7684,-15876,-15876
7,2,16,6,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
7,2,18,4,4416835,4416835,2,2192808,2193208,1,4386429,-30406,-30406,-30406
7,2,20,2,4433859,4433859,2,2201320,2201416,1,4402847,-31012,-31012,-31012
7,2,22,0,4277603,4277603,2,2123192,2123288,1,4246593,-31010,-31010,-31010
7,4,0,20,4435379,4435379,2,2202080,2202176,1,4404366,-31013,-31013,-31013
7,4,2,18,4416835,4416835,2,2192808,2193208,1,4386429,-30406,-30406,-30406
7,4,4,16,4420787,4420787,2,2191360,2195488,1,4390994,-29793,-29793,-29793
7,4,6,14,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
7,4,8,12,4419635,4427827,2,2194208,2205696,0,4411403,-8232,-16424,-16424
7,4,10,10,4419651,4419651,2,2194216,2201912,1,4403839,-15812,-15812,-15812
7,4,12,8,4419635,4427827,2,2194208,2205696,0,4411403,-8232,-16424,-16424
7,4,14,6,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
7,4,16,4,4420787,4420787,2,2191360,2195488,1,4390994,-29793,-29793,-29793
7,4,18,2,4416835,4416835,2,2192808,2193208,1,4386429,-30406,-30406,-30406
7,4,20,0,4435379,4435379,2,2202080,2202176,1,4404366,-31013,-31013,-31013
7,6,0,18,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
7,6,2,16,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
7,6,4,14,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
7,6,6,12,4419651,4419651,2,2190744,2202176,1,4404366,-15285,-15285,-15285
7,6,8,10,4419107,4427299,2,2190472,2206040,0,4412095,-7012,-15204,-15204
7,6,10,8,4419107,4427299,2,2190472,2206040,0,4412095,-7012,-15204,-15204
7,6,12,6,4419651,4419651,2,2190744,2202176,1,4404366,-15285,-15285,-15285
7,6,14,4,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
7,6,16,2,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
7,6,18,0,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
7,8,0,16,4420851,4429043,2,2194816,2199616,0,4399248,-21603,-29795,-29794
7,8,2,14,4418723,4426915,2,2193752,2205512,0,4411039,-7684,-15876,-15876
7,8,4,12,4419635,4427827,2,2194208,2205696,0,4411403,-8232,-16424,-16424
7,8,6,10,4419107,4427299,2,2190472,2206040,0,4412095,-7012,-15204,-15204
7,8,8,8,4418547,4443123,2,2190192,2213952,0,4427919,9372,-15204,-15204
7,8,10,6,4419107,4427299,2,2190472,2206040,0,4412095,-7012,-15204,-15204
7,8,12,4,4419635,4427827,2,2194208,2205696,0,4411403,-8232,-16424,-16424
7,8,14,2,4418723,4426915,2,2193752,2205512,0,4411039,-7684,-15876,-15876
7,8,16,0,4420851,4429043,2,2194816,2199616,0,4399248,-21603,-29795,-29794
7,10,0,14,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
7,10,2,12,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
7,10,4,10,4419651,4419651,2,2194216,2201912,1,4403839,-15812,-15812,-15812
7,10,6,8,4419107,4427299,2,2190472,2206040,0,4412095,-7012,-15204,-15204
7,10,8,6,4419107,4427299,2,2190472,2206040,0,4412095,-7012,-15204,-15204
7,10,10,4,4419651,4419651,2,2194216,2201912,1,4403839,-15812,-15812,-15812
7,10,12,2,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
7,10,14,0,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
7,12,0,12,4420787,4420787,2,2187840,2202744,1,4405502,-15285,-15285,-15285
7,12,2,10,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
7,12,4,8,4419635,4427827,2,2194208,2205696,0,4411403,-8232,-16424,-16424
7,12,6,6,4419651,4419651,2,2190744,2202176,1,4404366,-15285,-15285,-15285
7,12,8,4,4419635,4427827,2,2194208,2205696,0,4411403,-8232,-16424,-16424
7,12,10,2,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
7,12,12,0,4420787,4420787,2,2187840,2202744,1,4405502,-15285,-15285,-15285
7,14,0,10,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
7,14,2,8,4418723,4426915,2,2193752,2205512,0,4411039,-7684,-15876,-15876
7,14,4,6,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
7,14,6,4,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
7,14,8,2,4418723,4426915,2,2193752,2205512,0,4411039,-7684,-15876,-15876
7,14,10,0,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
7,16,0,8,4420851,4429043,2,2194816,2199616,0,4399248,-21603,-29795,-29794
7,16,2,6,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
7,16,4,4,4420787,4420787,2,2191360,2195488,1,4390994,-29793,-29793,-29793
7,16,6,2,4420067,4420067,2,2194424,2195128,1,4390268,-29799,-29799,-29799
7,16,8,0,4420851,4429043,2,2194816,2199616,0,4399248,-21603,-29795,-29794
7,18,0,6,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
7,18,2,4,4416835,4416835,2,2192808,2193208,1,4386429,-30406,-30406,-30406
7,18,4,2,4416835,4416835,2,2192808,2193208,1,4386429,-30406,-30406,-30406
7,18,6,0,4417635,4417635,2,2193208,2193912,1,4387836,-29799,-29799,-29799
7,20,0,4,4435379,4435379,2,2202080,2202176,1,4404366,-31013,-31013,-31013
7,20,2,2,4433859,4433859,2,2201320,2201416,1,4402847,-31012,-31012,-31012
7,20,4,0,4435379,4435379,2,2202080,2202176,1,4404366,-31013,-31013,-31013
7,22,0,2,4277603,4277603,2,2123192,2123288,1,4246593,-31010,-31010,-31010
7,22,2,0,4277603,4277603,2,2123192,2123288,1,4246593,-31010,-31010,-31010
8,1,1,21,4276539,4276539,2,2123288,2123288,1,4246593,-29946,-29946,-29946
8,1,3,19,4434315,4434315,2,2202176,2202176,1,4404366,-29949,-29949,-29949
8,1,5,17,4416571,4416571,2,2193512,2193512,1,4387039,-29532,-29532,-29532
8,1,7,15,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
8,1,9,13,4419003,4419003,2,2197848,2201720,1,4403455,-15548,-15548,-15548
8,1,11,11,4419723,4419723,2,2196048,2202080,1,4404173,-15550,-15550,-15550
8,1,13,9,4419003,4419003,2,2197848,2201720,1,4403455,-15548,-15548,-15548
8,1,15,7,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
8,1,17,5,4416571,4416571,2,2193512,2193512,1,4387039,-29532,-29532,-29532
8,1,19,3,4434315,4434315,2,2202176,2202176,1,4404366,-29949,-29949,-29949
8,1,21,1,4276539,4276539,2,2123288,2123288,1,4246593,-29946,-29946,-29946
8,3,1,19,4434315,4434315,2,2202176,2202176,1,4404366,-29949,-29949,-29949
8,3,3,17,4417291,4417291,2,2190144,2193568,1,4387150,-30141,-30141,-30141
8,3,5,15,4420523,4420523,2,2191760,2195488,1,4390994,-29529,-29529,-29529
8,3,7,13,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
8,3,9,11,4419915,4419915,2,2194928,2202176,1,4404366,-15549,-15549,-15549
8,3,11,9,4419915,4419915,2,2194928,2202176,1,4404366,-15549,-15549,-15549
8,3,13,7,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
8,3,15,5,4420523,4420523,2,2191760,2195488,1,4390994,-29529,-29529,-29529
8,3,17,3,4417291,4417291,2,2190144,2193568,1,4387150,-30141,-30141,-30141
8,3,19,1,4434315,4434315,2,2202176,2202176,1,4404366,-29949,-29949,-29949
8,5,1,17,4416571,4416571,2,2193512,2193512,1,4387039,-29532,-29532,-29532
8,5,3,15,4420523,4420523,2,2191760,2195488,1,4390994,-29529,-29529,-29529
8,5,5,13,4419195,4419195,2,2194472,2201816,1,4403647,-15548,-15548,-15548
8,5,7,11,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
8,5,9,9,4419387,4419387,2,2194568,2202216,1,4404447,-14940,-14940,-14940
8,5,11,7,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
8,5,13,5,4419195,4419195,2,2194472,2201816,1,4403647,-15548,-15548,-15548
8,5,15,3,4420523,4420523,2,2191760,2195488,1,4390994,-29529,-29529,-29529
8,5,17,1,4416571,4416571,2,2193512,2193512,1,4387039,-29532,-29532,-29532
8,7,1,15,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
8,7,3,13,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
8,7,5,11,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
8,7,7,9,4418827,4435211,2,2194288,2210128,0,4420270,1443,-14941,-14940
8,7,9,7,4418827,4435211,2,2194288,2210128,0,4420270,1443,-14941,-14940
8,7,11,5,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
8,7,13,3,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
8,7,15,1,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
8,9,1,13,4419003,4419003,2,2197848,2201720,1,4403455,-15548,-15548,-15548
8,9,3,11,4419915,4419915,2,2194928,2202176,1,4404366,-15549,-15549,-15549
8,9,5,9,4419387,4419387,2,2194568,2202216,1,4404447,-14940,-14940,-14940
8,9,7,7,4418827,4435211,2,2194288,2210128,0,4420270,1443,-14941,-14940
8,9,9,5,4419387,4419387,2,2194568,2202216,1,4404447,-14940,-14940,-14940
8,9,11,3,4419915,4419915,2,2194928,2202176,1,4404366,-15549,-15549,-15549
8,9,13,1,4419003,4419003,2,2197848,2201720,1,4403455,-15548,-15548,-15548
8,11,1,11,4419723,4419723,2,2196048,2202080,1,4404173,-15550,-15550,-15550
8,11,3,9,4419915,4419915,2,2194928,2202176,1,4404366,-15549,-15549,-15549
8,11,5,7,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
8,11,7,5,4419371,4427563,2,2194560,2206000,0,4412015,-7356,-15548,-15548
8,11,9,3,4419915,4419915,2,2194928,2202176,1,4404366,-15549,-15549,-15549
8,11,11,1,4419723,4419723,2,2196048,2202080,1,4404173,-15550,-15550,-15550
8,13,1,9,4419003,4419003,2,2197848,2201720,1,4403455,-15548,-15548,-15548
8,13,3,7,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
8,13,5,5,4419195,4419195,2,2194472,2201816,1,4403647,-15548,-15548,-15548
8,13,7,3,4419179,4427371,2,2194560,2205600,0,4411213,-7966,-16158,-16158
8,13,9,1,4419003,4419003,2,2197848,2201720,1,4403455,-15548,-15548,-15548
8,15,1,7,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
8,15,3,5,4420523,4420523,2,2191760,2195488,1,4390994,-29529,-29529,-29529
8,15,5,3,4420523,4420523,2,2191760,2195488,1,4390994,-29529,-29529,-29529
8,15,7,1,4419787,4427979,2,2195120,2199216,0,4398446,-21341,-29533,-29533
8,17,1,5,4416571,4416571,2,2193512,2193512,1,4387039,-29532,-29532,-29532
8,17,3,3,4417291,4417291,2,2190144,2193568,1,4387150,-30141,-30141,-30141
8,17,5,1,4416571,4416571,2,2193512,2193512,1,4387039,-29532,-29532,-29532
8,19,1,3,4434315,4434315,2,2202176,2202176,1,4404366,-29949,-29949,-29949
8,19,3,1,4434315,4434315,2,2202176,2202176,1,4404366,-29949,-29949,-29949
8,21,1,1,4276539,4276539,2,2123288,2123288,1,4246593,-29946,-29946,-29946
9,0,2,20,4276995,4276995,2,2122888,2122984,1,4245984,-31011,-31011,-31011
9,0,4,18,4434051,4434051,2,2201416,2202120,1,4404257,-29794,-29794,-29794
9,0,6,16,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
9,0,8,14,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
9,0,10,12,4419267,4419267,2,2194024,2201984,1,4403981,-15286,-15286,-15286
9,0,12,10,4419267,4419267,2,2194024,2201984,1,4403981,-15286,-15286,-15286
9,0,14,8,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
9,0,16,6,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
9,0,18,4,4434051,4434051,2,2201416,2202120,1,4404257,-29794,-29794,-29794
9,0,20,2,4276995,4276995,2,2122888,2122984,1,4245984,-31011,-31011,-31011
9,2,0,20,4276995,4276995,2,2122888,2122984,1,4245984,-31011,-31011,-31011
9,2,2,18,4434771,4434771,2,2198656,2202176,1,4404366,-30405,-30405,-30405
9,2,4,16,4417027,4417027,2,2189784,2193608,1,4387231,-29796,-29796,-29796
9,2,6,14,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
9,2,8,12,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
9,2,10,10,4420179,4420179,2,2194480,2202176,1,4404366,-15813,-15813,-15813
9,2,12,8,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
9,2,14,6,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
9,2,16,4,4417027,4417027,2,2189784,2193608,1,4387231,-29796,-29796,-29796
9,2,18,2,4434771,4434771,2,2198656,2202176,1,4404366,-30405,-30405,-30405
9,2,20,0,4276995,4276995,2,2122888,2122984,1,4245984,-31011,-31011,-31011
9,4,0,18,4434051,4434051,2,2201416,2202120,1,4404257,-29794,-29794,-29794
9,4,2,16,4417027,4417027,2,2189784,2193608,1,4387231,-29796,-29796,-29796
9,4,4,14,4420259,4420259,2,2191400,2195488,1,4390994,-29265,-29265,-29265
9,4,6,12,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
9,4,8,10,4419651,4419651,2,2194216,2201912,1,4403839,-15812,-15812,-15812
9,4,10,8,4419651,4419651,2,2194216,2201912,1,4403839,-15812,-15812,-15812
9,4,12,6,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
9,4,14,4,4420259,4420259,2,2191400,2195488,1,4390994,-29265,-29265,-29265
9,4,16,2,4417027,4417027,2,2189784,2193608,1,4387231,-29796,-29796,-29796
9,4,18,0,4434051,4434051,2,2201416,2202120,1,4404257,-29794,-29794,-29794
9,6,0,16,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
9,6,2,14,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
9,6,4,12,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
9,6,6,10,4419091,4435475,2,2190464,2209824,0,4419663,572,-15812,-15811
9,6,8,8,4419107,4427299,2,2190472,2206040,0,4412095,-7012,-15204,-15204
9,6,10,6,4419091,4435475,2,2190464,2209824,0,4419663,572,-15812,-15811
9,6,12,4,4418915,4427107,2,2193848,2205640,0,4411294,-7621,-15813,-15813
9,6,14,2,4420243,4428435,2,2191392,2199576,0,4399170,-21073,-29265,-29264
9,6,16,0,4416291,4424483,2,2192536,2197336,0,4394687,-21604,-29796,-29796
9,8,0,14,4420067,4420067,2,2194424,2195392,1,4390794,-29273,-29273,-29273
9,8,2,12,4419459,4419459,2,2194120,2201816,1,4403647,-15812,-15812,-15812
9,8,4,10,4419651,4419651,2,2194216,2201912,1,4403839,-15812,-15812,-15812
