# MathCheck2 K10 one-factorizations, decoded and validated
# format: case<TAB>five_edges;...;five_edges
302	01,23,45,67,89;02,14,39,56,78;03,15,29,47,68;04,18,27,36,59;05,16,28,37,49;06,12,35,48,79;07,13,24,58,69;08,19,26,34,57;09,17,25,38,46
303	01,23,45,67,89;02,17,36,48,59;03,19,28,47,56;04,12,39,57,68;05,18,26,37,49;06,15,24,38,79;07,16,29,34,58;08,14,27,35,69;09,13,25,46,78
304	01,23,45,67,89;02,17,36,49,58;03,14,27,59,68;04,16,29,35,78;05,13,26,48,79;06,18,24,39,57;07,15,28,34,69;08,19,25,37,46;09,12,38,47,56
305	01,23,45,67,89;02,18,36,49,57;03,19,24,56,78;04,12,37,59,68;05,13,28,46,79;06,17,29,34,58;07,16,25,39,48;08,14,27,35,69;09,15,26,38,47
306	01,23,45,67,89;02,14,35,68,79;03,15,24,69,78;04,17,28,36,59;05,16,27,38,49;06,13,29,47,58;07,12,39,48,56;08,19,26,34,57;09,18,25,37,46
307	01,23,45,67,89;02,14,36,58,79;03,18,24,57,69;04,13,29,56,78;05,12,37,49,68;06,17,28,34,59;07,15,26,39,48;08,19,27,35,46;09,16,25,38,47
308	01,23,45,67,89;02,15,36,48,79;03,18,29,47,56;04,12,39,57,68;05,16,28,37,49;06,17,24,38,59;07,19,26,34,58;08,14,27,35,69;09,13,25,46,78
309	01,23,45,67,89;02,17,36,49,58;03,12,46,59,78;04,13,29,57,68;05,18,27,34,69;06,14,28,35,79;07,15,26,39,48;08,19,24,37,56;09,16,25,38,47
310	01,23,45,67,89;02,17,36,49,58;03,19,28,47,56;04,12,39,57,68;05,13,26,48,79;06,15,29,34,78;07,16,24,38,59;08,14,27,35,69;09,18,25,37,46
311	01,23,45,67,89;02,13,47,58,69;03,16,24,59,78;04,18,29,36,57;05,12,37,49,68;06,14,28,35,79;07,15,26,39,48;08,19,27,34,56;09,17,25,38,46
312	01,23,45,67,89;02,15,36,48,79;03,17,26,49,58;04,13,29,56,78;05,12,38,47,69;06,18,24,39,57;07,19,28,35,46;08,16,27,34,59;09,14,25,37,68
313	01,23,45,67,89;02,14,35,68,79;03,15,24,69,78;04,16,27,38,59;05,18,26,37,49;06,12,39,47,58;07,19,28,34,56;08,13,29,46,57;09,17,25,36,48
314	01,23,45,67,89;02,13,46,58,79;03,18,25,47,69;04,17,29,35,68;05,12,36,49,78;06,14,28,37,59;07,15,26,39,48;08,19,27,34,56;09,16,24,38,57
315	01,23,45,67,89;02,18,36,49,57;03,17,25,48,69;04,13,26,59,78;05,16,28,39,47;06,15,24,38,79;07,14,29,35,68;08,19,27,34,56;09,12,37,46,58
316	01,23,45,67,89;02,14,37,58,69;03,16,24,59,78;04,18,25,36,79;05,13,29,47,68;06,17,28,35,49;07,12,39,48,56;08,19,26,34,57;09,15,27,38,46
317	01,23,45,67,89;02,15,36,49,78;03,17,29,48,56;04,12,39,57,68;05,19,26,38,47;06,13,24,58,79;07,14,28,35,69;08,16,27,34,59;09,18,25,37,46
318	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,18,27,36,59;05,17,26,38,49;06,19,24,37,58;07,12,39,48,56;08,13,29,46,57;09,16,28,35,47
319	01,23,45,67,89;02,13,47,58,69;03,14,27,59,68;04,16,29,35,78;05,12,36,48,79;06,18,25,37,49;07,15,28,39,46;08,19,26,34,57;09,17,24,38,56
320	01,23,45,67,89;02,15,36,48,79;03,17,28,49,56;04,12,39,57,68;05,16,29,38,47;06,18,24,37,59;07,19,26,34,58;08,14,27,35,69;09,13,25,46,78
321	01,23,45,67,89;02,17,34,58,69;03,12,47,59,68;04,16,29,35,78;05,18,24,36,79;06,13,28,49,57;07,15,26,39,48;08,19,25,37,46;09,14,27,38,56
322	01,23,45,67,89;02,13,46,58,79;03,18,24,57,69;04,17,29,35,68;05,12,36,49,78;06,14,28,37,59;07,15,26,39,48;08,19,27,34,56;09,16,25,38,47
323	01,23,45,67,89;02,17,39,46,58;03,12,49,56,78;04,18,25,36,79;05,13,27,48,69;06,14,28,37,59;07,15,29,34,68;08,19,26,35,47;09,16,24,38,57
324	01,23,45,67,89;02,14,37,58,69;03,19,28,47,56;04,12,36,59,78;05,13,26,48,79;06,18,29,34,57;07,15,24,39,68;08,16,27,35,49;09,17,25,38,46
325	01,23,45,67,89;02,17,36,49,58;03,16,24,59,78;04,13,29,57,68;05,18,27,34,69;06,14,28,35,79;07,15,26,39,48;08,19,25,37,46;09,12,38,47,56
326	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,16,28,37,59;05,17,26,38,49;06,13,29,47,58;07,12,39,48,56;08,19,24,36,57;09,18,27,35,46
327	01,23,45,67,89;02,13,46,58,79;03,14,27,59,68;04,16,29,35,78;05,18,26,37,49;06,17,25,39,48;07,15,28,34,69;08,19,24,36,57;09,12,38,47,56
328	01,23,45,67,89;02,14,36,58,79;03,17,25,48,69;04,13,27,59,68;05,18,26,39,47;06,19,24,38,57;07,16,28,35,49;08,15,29,37,46;09,12,34,56,78
329	01,23,45,67,89;02,13,47,58,69;03,17,24,59,68;04,16,29,35,78;05,12,36,48,79;06,18,25,37,49;07,15,28,39,46;08,19,26,34,57;09,14,27,38,56
330	01,23,45,67,89;02,14,37,58,69;03,16,25,49,78;04,18,29,36,57;05,12,34,68,79;06,13,28,47,59;07,15,26,39,48;08,19,27,35,46;09,17,24,38,56
331	01,23,45,67,89;02,14,36,59,78;03,17,29,48,56;04,13,25,68,79;05,18,26,39,47;06,19,24,38,57;07,16,28,35,49;08,15,27,34,69;09,12,37,46,58
332	01,23,45,67,89;02,14,35,68,79;03,15,24,69,78;04,18,26,37,59;05,17,28,36,49;06,19,27,34,58;07,13,29,48,56;08,12,39,46,57;09,16,25,38,47
333	01,23,45,67,89;02,17,34,58,69;03,16,28,47,59;04,13,29,56,78;05,18,27,36,49;06,12,35,48,79;07,15,24,39,68;08,19,25,37,46;09,14,26,38,57
334	01,23,45,67,89;02,17,36,49,58;03,19,24,56,78;04,12,39,57,68;05,13,26,48,79;06,15,29,38,47;07,16,28,34,59;08,14,27,35,69;09,18,25,37,46
335	01,23,45,67,89;02,13,47,59,68;03,14,25,69,78;04,17,26,39,58;05,16,29,37,48;06,18,24,35,79;07,15,28,36,49;08,19,27,34,56;09,12,38,46,57
336	01,23,45,67,89;02,15,36,49,78;03,19,28,47,56;04,12,39,57,68;05,16,24,38,79;06,17,29,34,58;07,13,26,48,59;08,14,27,35,69;09,18,25,37,46
337	01,23,45,67,89;02,15,39,47,68;03,14,28,56,79;04,12,36,59,78;05,19,26,37,48;06,18,29,34,57;07,13,24,58,69;08,16,27,35,49;09,17,25,38,46
338	01,23,45,67,89;02,17,34,58,69;03,12,49,57,68;04,16,29,35,78;05,13,28,46,79;06,18,24,37,59;07,15,26,39,48;08,19,25,36,47;09,14,27,38,56
339	01,23,45,67,89;02,19,36,47,58;03,14,28,56,79;04,12,39,57,68;05,17,26,38,49;06,13,24,59,78;07,16,29,35,48;08,15,27,34,69;09,18,25,37,46
340	01,23,45,67,89;02,15,36,48,79;03,19,24,56,78;04,12,37,59,68;05,17,28,39,46;06,18,29,34,57;07,13,26,49,58;08,14,27,35,69;09,16,25,38,47
341	01,23,45,67,89;02,13,47,58,69;03,12,46,59,78;04,18,25,36,79;05,16,27,39,48;06,17,28,35,49;07,15,29,34,68;08,19,24,37,56;09,14,26,38,57
342	01,23,45,67,89;02,14,35,68,79;03,15,29,46,78;04,18,27,36,59;05,16,28,39,47;06,12,37,49,58;07,13,25,48,69;08,19,26,34,57;09,17,24,38,56
343	01,23,45,67,89;02,17,34,58,69;03,12,49,56,78;04,13,27,59,68;05,18,26,39,47;06,14,28,35,79;07,15,29,36,48;08,19,25,37,46;09,16,24,38,57
344	01,23,45,67,89;02,13,47,59,68;03,14,25,69,78;04,16,29,37,58;05,18,24,36,79;06,17,28,35,49;07,15,26,39,48;08,19,27,34,56;09,12,38,46,57
345	01,23,45,67,89;02,15,39,47,68;03,16,25,48,79;04,18,27,36,59;05,17,24,38,69;06,12,35,49,78;07,13,29,46,58;08,19,26,34,57;09,14,28,37,56
346	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,16,28,37,59;05,18,27,36,49;06,13,29,47,58;07,19,24,38,56;08,12,39,46,57;09,17,26,35,48
347	01,23,45,67,89;02,17,38,46,59;03,19,28,47,56;04,12,39,57,68;05,13,26,48,79;06,15,29,34,78;07,18,25,36,49;08,14,27,35,69;09,16,24,37,58
348	01,23,45,67,89;02,17,34,59,68;03,12,49,56,78;04,13,27,58,69;05,18,29,37,46;06,14,28,35,79;07,15,26,39,48;08,19,25,36,47;09,16,24,38,57
349	01,23,45,67,89;02,17,36,49,58;03,18,25,46,79;04,16,29,35,78;05,13,27,48,69;06,14,28,37,59;07,15,24,39,68;08,19,26,34,57;09,12,38,47,56
350	01,23,45,67,89;02,15,36,49,78;03,17,29,48,56;04,19,26,38,57;05,12,39,47,68;06,13,24,58,79;07,14,28,35,69;08,16,27,34,59;09,18,25,37,46
351	01,23,45,67,89;02,16,38,49,57;03,19,24,56,78;04,12,36,58,79;05,18,26,39,47;06,15,29,37,48;07,13,28,46,59;08,14,27,35,69;09,17,25,34,68
352	01,23,45,67,89;02,15,36,48,79;03,18,29,47,56;04,12,39,57,68;05,17,28,34,69;06,19,24,37,58;07,14,26,38,59;08,16,27,35,49;09,13,25,46,78
353	01,23,45,67,89;02,17,34,58,69;03,18,27,46,59;04,13,29,56,78;05,16,28,37,49;06,12,35,48,79;07,15,24,39,68;08,19,25,36,47;09,14,26,38,57
354	01,23,45,67,89;02,16,39,47,58;03,15,24,69,78;04,18,25,36,79;05,14,29,37,68;06,17,28,35,49;07,13,26,48,59;08,19,27,34,56;09,12,38,46,57
355	01,23,45,67,89;02,19,37,46,58;03,17,28,49,56;04,12,36,59,78;05,13,26,48,79;06,18,29,34,57;07,15,24,39,68;08,14,27,35,69;09,16,25,38,47
356	01,23,45,67,89;02,19,36,48,57;03,18,29,47,56;04,12,37,59,68;05,14,26,38,79;06,17,24,39,58;07,16,28,35,49;08,15,27,34,69;09,13,25,46,78
357	01,23,45,67,89;02,13,46,58,79;03,12,49,56,78;04,17,29,35,68;05,18,27,34,69;06,14,28,37,59;07,15,26,39,48;08,19,24,36,57;09,16,25,38,47
358	01,23,45,67,89;02,14,35,68,79;03,15,24,69,78;04,16,27,38,59;05,17,26,39,48;06,12,37,49,58;07,19,28,34,56;08,13,29,46,57;09,18,25,36,47
359	01,23,45,67,89;02,14,35,68,79;03,15,24,69,78;04,16,27,38,59;05,17,28,36,49;06,12,39,47,58;07,13,29,48,56;08,19,26,34,57;09,18,25,37,46
360	01,23,45,67,89;02,17,39,46,58;03,15,24,69,78;04,18,27,36,59;05,14,29,37,68;06,12,35,48,79;07,13,28,49,56;08,19,26,34,57;09,16,25,38,47
361	01,23,45,67,89;02,17,36,49,58;03,12,47,59,68;04,13,29,56,78;05,16,27,39,48;06,18,24,35,79;07,15,28,34,69;08,19,25,37,46;09,14,26,38,57
362	01,23,45,67,89;02,14,36,58,79;03,17,28,46,59;04,13,25,69,78;05,18,26,39,47;06,19,24,38,57;07,16,29,35,48;08,12,37,49,56;09,15,27,34,68
363	01,23,45,67,89;02,19,36,47,58;03,17,29,48,56;04,12,39,57,68;05,14,28,37,69;06,15,24,38,79;07,18,26,35,49;08,16,27,34,59;09,13,25,46,78
364	01,23,45,67,89;02,17,34,58,69;03,18,27,46,59;04,13,29,56,78;05,12,37,49,68;06,14,28,35,79;07,15,26,39,48;08,19,25,36,47;09,16,24,38,57
365	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,17,26,38,59;05,18,27,36,49;06,19,24,37,58;07,13,29,48,56;08,12,39,46,57;09,16,28,35,47
366	01,23,45,67,89;02,13,48,57,69;03,12,46,59,78;04,16,29,37,58;05,18,26,34,79;06,17,28,35,49;07,15,24,39,68;08,19,25,36,47;09,14,27,38,56
367	01,23,45,67,89;02,15,38,46,79;03,19,24,56,78;04,12,37,59,68;05,17,26,39,48;06,13,29,47,58;07,18,25,36,49;08,14,27,35,69;09,16,28,34,57
368	01,23,45,67,89;02,14,36,58,79;03,17,28,46,59;04,12,38,57,69;05,13,29,47,68;06,15,24,39,78;07,18,26,35,49;08,19,27,34,56;09,16,25,37,48
369	01,23,45,67,89;02,15,34,68,79;03,18,25,47,69;04,16,29,38,57;05,13,26,49,78;06,19,24,37,58;07,12,39,48,56;08,14,27,36,59;09,17,28,35,46
370	01,23,45,67,89;02,17,36,49,58;03,14,25,69,78;04,18,29,37,56;05,12,34,68,79;06,13,28,47,59;07,15,26,39,48;08,19,27,35,46;09,16,24,38,57
371	01,23,45,67,89;02,17,35,48,69;03,12,46,59,78;04,16,29,37,58;05,18,26,34,79;06,13,28,49,57;07,15,24,39,68;08,19,25,36,47;09,14,27,38,56
372	01,23,45,67,89;02,16,37,49,58;03,14,28,56,79;04,12,36,59,78;05,17,26,39,48;06,18,29,34,57;07,15,24,38,69;08,19,27,35,46;09,13,25,47,68
373	01,23,45,67,89;02,17,38,46,59;03,19,24,56,78;04,12,36,58,79;05,18,26,39,47;06,15,29,37,48;07,13,25,49,68;08,14,27,35,69;09,16,28,34,57
374	01,23,45,67,89;02,17,36,49,58;03,14,27,59,68;04,16,29,35,78;05,13,26,48,79;06,18,25,39,47;07,15,28,34,69;08,19,24,37,56;09,12,38,46,57
375	01,23,45,67,89;02,16,37,49,58;03,14,25,69,78;04,18,29,36,57;05,12,34,68,79;06,13,28,47,59;07,15,26,39,48;08,19,27,35,46;09,17,24,38,56
376	01,23,45,67,89;02,17,36,48,59;03,19,24,56,78;04,12,39,57,68;05,16,29,38,47;06,13,27,49,58;07,15,28,34,69;08,14,26,35,79;09,18,25,37,46
377	01,23,45,67,89;02,15,36,49,78;03,17,29,48,56;04,16,27,38,59;05,12,39,47,68;06,13,24,58,79;07,14,28,35,69;08,19,26,34,57;09,18,25,37,46
378	01,23,45,67,89;02,13,48,57,69;03,14,26,58,79;04,15,29,36,78;05,12,39,47,68;06,18,27,34,59;07,16,28,35,49;08,19,24,37,56;09,17,25,38,46
379	01,23,45,67,89;02,18,37,49,56;03,16,24,58,79;04,19,28,36,57;05,12,38,47,69;06,14,29,35,78;07,13,26,48,59;08,15,27,39,46;09,17,25,34,68
380	01,23,45,67,89;02,19,35,46,78;03,14,28,56,79;04,12,39,57,68;05,18,24,37,69;06,15,27,38,49;07,16,29,34,58;08,13,26,47,59;09,17,25,36,48
381	01,23,45,67,89;02,14,36,59,78;03,16,24,58,79;04,15,27,38,69;05,18,29,37,46;06,19,28,35,47;07,12,39,48,56;08,13,26,49,57;09,17,25,34,68
382	01,23,45,67,89;02,18,36,49,57;03,14,25,69,78;04,16,29,37,58;05,12,34,68,79;06,13,28,47,59;07,15,26,39,48;08,19,27,35,46;09,17,24,38,56
383	01,23,45,67,89;02,15,34,68,79;03,14,25,69,78;04,17,26,38,59;05,16,28,37,49;06,12,39,47,58;07,13,29,48,56;08,19,24,36,57;09,18,27,35,46
384	01,23,45,67,89;02,18,37,49,56;03,14,25,69,78;04,17,29,36,58;05,12,34,68,79;06,13,28,47,59;07,15,26,39,48;08,19,27,35,46;09,16,24,38,57
385	01,23,45,67,89;02,16,37,49,58;03,18,24,56,79;04,12,38,57,69;05,14,29,36,78;06,13,28,47,59;07,15,26,39,48;08,19,27,35,46;09,17,25,34,68
386	01,23,45,67,89;02,17,39,46,58;03,14,27,59,68;04,16,29,35,78;05,13,26,48,79;06,18,25,37,49;07,15,28,34,69;08,19,24,36,57;09,12,38,47,56
387	01,23,45,67,89;02,15,37,48,69;03,14,25,68,79;04,16,29,35,78;05,18,27,36,49;06,19,28,34,57;07,12,39,46,58;08,13,26,47,59;09,17,24,38,56
388	01,23,45,67,89;02,13,47,59,68;03,16,25,49,78;04,12,37,58,69;05,18,24,36,79;06,17,29,35,48;07,15,28,39,46;08,19,27,34,56;09,14,26,38,57
389	01,23,45,67,89;02,15,37,48,69;03,16,24,59,78;04,12,36,58,79;05,13,29,47,68;06,18,27,35,49;07,14,28,39,56;08,19,26,34,57;09,17,25,38,46
390	01,23,45,67,89;02,19,36,48,57;03,14,29,56,78;04,13,27,58,69;05,16,28,39,47;06,18,24,35,79;07,12,38,46,59;08,15,26,37,49;09,17,25,34,68
391	01,23,45,67,89;02,19,36,48,57;03,15,26,49,78;04,16,27,39,58;05,13,28,47,69;06,18,24,35,79;07,12,38,46,59;08,14,29,37,56;09,17,25,34,68
392	01,23,45,67,89;02,19,36,48,57;03,17,24,59,68;04,13,27,58,69;05,16,28,39,47;06,18,25,34,79;07,14,29,38,56;08,15,26,37,49;09,12,35,46,78
393	01,23,45,67,89;02,19,36,47,58;03,15,26,49,78;04,18,27,39,56;05,13,28,46,79;06,17,24,38,59;07,16,29,35,48;08,14,25,37,69;09,12,34,57,68
394	01,23,45,67,89;02,17,38,46,59;03,14,27,58,69;04,16,28,35,79;05,12,36,49,78;06,19,25,37,48;07,18,29,34,56;08,15,26,39,47;09,13,24,57,68
395	01,23,45,67,89;02,17,34,58,69;03,15,29,46,78;04,12,38,56,79;05,19,26,37,48;06,18,24,39,57;07,13,25,49,68;08,14,27,36,59;09,16,28,35,47
396	01,23,45,67,89;02,17,36,48,59;03,15,24,68,79;04,12,35,69,78;05,16,29,38,47;06,13,27,49,58;07,14,28,39,56;08,19,26,34,57;09,18,25,37,46
